Time,data
1652390035.9918418,-0.23364601429542228
1652390036.0556214,-0.23231648055073292
1652390036.1545565,-0.23073483890236382
1652390036.240561,-0.22768693504291365
1652390036.3405323,-0.22621282148139582
1652390036.4298267,-0.22543065650728755
1652390036.5374293,-0.22568772284371538
1652390036.6352055,-0.22579606123156434
1652390036.7222073,-0.22576683168553976
1652390036.821505,-0.2264261265206834
1652390036.908826,-0.22756060256595173
1652390037.0096943,-0.22862867989037758
1652390037.0953968,-0.22793447571197276
1652390037.2032135,-0.22836015378861088
1652390037.3002906,-0.2288328728775027
1652390037.390041,-0.22910062363717967
1652390037.489333,-0.22986039165256855
1652390037.5779045,-0.23109994621357194
1652390037.6755726,-0.2322022421771433
1652390037.8356223,-0.23303905219453255
1652390037.8788252,-0.2334695322062004
1652390037.9708025,-0.23366848710132831
1652390038.0565684,-0.23392230587075927
1652390038.1558564,-0.2338847612455606
1652390038.2437737,-0.23345226450350592
1652390038.3405223,-0.23330795810161076
1652390038.4514785,-0.23360807535747447
1652390038.5395443,-0.23421729296503477
1652390038.6367502,-0.23515438507999917
1652390038.7248144,-0.23536025577164918
1652390038.8227284,-0.23687324086147682
1652390038.92522,-0.23739698851213334
1652390039.0096164,-0.23803883928718883
1652390039.1077967,-0.23899231366619925
1652390039.299859,-0.24015651678800756
1652390039.3998218,-0.24157334237048364
1652390039.4862251,-0.2428767529817444
1652390039.586158,-0.24346201731511355
1652390039.6765926,-0.24407475408771215
1652390039.7722466,-0.2448784115353323
1652390039.8807745,-0.2459825633899185
1652390039.9700441,-0.24732408959519347
1652390040.069217,-0.2484617755517479
1652390040.1563427,-0.24901630478696848
1652390040.2554522,-0.24950245659615944
1652390040.3432674,-0.2500956938086721
1652390040.4543104,-0.2501512557773444
1652390040.5498047,-0.2501685466674312
1652390040.6402738,-0.25002238627129497
1652390040.7369368,-0.2503547680903023
1652390040.8265064,-0.2507881884462262
1652390040.9255993,-0.2506169713722307
1652390041.016468,-0.2505647773241324
1652390041.111994,-0.25012238427869915
1652390041.3157806,-0.24962468611302205
1652390041.3593435,-0.2491876956440884
1652390041.4086068,-0.2487306915833279
1652390041.4986074,-0.24815999362353144
1652390041.5873535,-0.24818065000076345
1652390041.6857214,-0.24828897979731124
1652390041.7925613,-0.24809605040339114
1652390041.8860605,-0.24809095506102155
1652390041.9783845,-0.24830034805123186
1652390042.0671055,-0.248312713320268
1652390042.1664112,-0.24793407401257234
1652390042.2552366,-0.24793776627558983
1652390042.4415083,-0.24788550790426514
1652390042.4876215,-0.24788744039044702
1652390042.5540628,-0.24784874737095208
1652390042.6504707,-0.24754022104045767
1652390042.738157,-0.24742713300347408
1652390042.8350332,-0.2468667658442164
1652390042.9250827,-0.24624735857397417
1652390043.0239372,-0.24611873399873851
1652390043.131536,-0.24544703555579858
1652390043.2201066,-0.24488527191934512
1652390043.3200128,-0.24447699379809332
1652390043.4095197,-0.24380367379216805
1652390043.5064712,-0.24314738469236785
1652390043.5949202,-0.24261445510656726
1652390043.6925426,-0.2418768811294016
1652390043.7806985,-0.2411452337604157
1652390043.9776201,-0.2407063190330547
1652390044.0198746,-0.24068088199129392
1652390044.082421,-0.24056931113882538
1652390044.1761134,-0.24085086542302117
1652390044.2628264,-0.2411421724940262
1652390044.371006,-0.24125377117770855
1652390044.4610205,-0.2413227115975613
1652390044.5599923,-0.24179849385953545
1652390044.6508088,-0.2421352858482782
1652390044.7457178,-0.24244842864470423
1652390044.844325,-0.24286862553992228
1652390044.9324074,-0.24309646948211427
1652390045.0316615,-0.2435781452455422
1652390045.1402106,-0.2438612865076765
1652390045.2294488,-0.24370878592486125
1652390045.328029,-0.2437338268053925
1652390045.414813,-0.24378860268187574
1652390045.5151012,-0.24399888072125359
1652390045.6024966,-0.24416012551951127
1652390045.7011032,-0.24379243719111557
1652390045.8019197,-0.2430345719211301
1652390045.9017608,-0.24266654666628726
1652390045.9871197,-0.24235206665537423
1652390046.0840375,-0.24165023036084252
1652390046.1745048,-0.2410576066909455
1652390046.2738857,-0.24106878063926573
1652390046.3810408,-0.24109112054276663
1652390046.4699926,-0.24109285531709032
1652390046.5690138,-0.2413440155690268
1652390046.6579328,-0.2418860464304499
1652390046.7560668,-0.2423278972664323
1652390046.8444376,-0.24279186002325193
1652390046.9476628,-0.24349770563374437
1652390047.0319924,-0.24392518183936066
1652390047.1526816,-0.24438690458529888
1652390047.2381566,-0.2445554918494322
1652390047.324564,-0.24465858924196238
1652390047.4263453,-0.2450493215387329
1652390047.5143661,-0.24535317587966293
1652390047.612523,-0.24526018920235917
1652390047.700159,-0.2456383288342859
1652390047.8007176,-0.2462095880641328
1652390047.8984451,-0.24669160103223162
1652390048.074262,-0.2469336195475283
1652390048.1237242,-0.24721516538097557
1652390048.1968436,-0.2473788700560692
1652390048.286216,-0.24728472384153427
1652390048.3823338,-0.2470121772121325
1652390048.4689996,-0.24698021205836287
1652390048.5667636,-0.24725227726553264
1652390048.6581552,-0.24800413828377427
1652390048.7925556,-0.24822378419777313
1652390048.8634481,-0.24804174845275634
1652390048.9538376,-0.24796270446541885
1652390049.0501928,-0.2481886159264151
1652390049.1375258,-0.24810538744013103
1652390049.2370605,-0.24808312753978104
1652390049.3315024,-0.24813291392058928
1652390049.4351265,-0.2479304513807024
1652390049.5334513,-0.2475834993781051
1652390049.626191,-0.24711590031588623
1652390049.7226734,-0.24659204261028186
1652390049.8110175,-0.24612385010596377
1652390049.9101794,-0.24625091200655455
1652390049.9994426,-0.24644279763084986
1652390050.123518,-0.2466393231809252
1652390050.1866698,-0.24664226329449984
1652390050.2844298,-0.24650855375717529
1652390050.3930454,-0.24656038709387895
1652390050.4822264,-0.2465320293942799
1652390050.636536,-0.24676544523596117
1652390050.6804047,-0.24659815733511414
1652390050.7559974,-0.24623418504989333
1652390050.8667219,-0.24576835636962976
1652390050.96508,-0.245136087657733
1652390051.053995,-0.2447978291188235
1652390051.154617,-0.24457565919448465
1652390051.238369,-0.24454908095600103
1652390051.337834,-0.24440743996714107
1652390051.4360874,-0.24419001917538055
1652390051.524892,-0.24396069833105286
1652390051.62304,-0.2437767333392488
1652390051.7302747,-0.2439010130983111
1652390051.8192964,-0.24391969138060082
1652390051.9160233,-0.24426118288057966
1652390052.0034466,-0.2444745134854376
1652390052.1031842,-0.2446566930859699
1652390052.1920478,-0.2445603139373631
1652390052.2917485,-0.24400041854969687
1652390052.3991628,-0.24368533904859596
1652390052.4872835,-0.24362429287831372
1652390052.5875921,-0.24323740546690073
1652390052.6754801,-0.2430942157408243
1652390052.774519,-0.24288175297997053
1652390052.8622994,-0.2426908194240862
1652390052.9620028,-0.24259120080043867
1652390053.0514946,-0.24286603637147283
1652390053.1959498,-0.24343409418019185
1652390053.2613866,-0.24335374270612223
1652390053.3551478,-0.24320010549100246
1652390053.4442902,-0.2435756792621999
1652390053.530745,-0.24345628788042112
1652390053.630412,-0.24333120790249435
1652390053.7421267,-0.24338120416445752
1652390053.8307407,-0.2431164108424933
1652390053.9279115,-0.24327709721676913
1652390054.0178988,-0.24352236772688463
1652390054.117182,-0.24334008920363748
1652390054.20532,-0.24301605937665083
1652390054.3042736,-0.24269500146465148
1652390054.3913465,-0.24275496108737385
1652390054.49096,-0.24323796902512468
1652390054.6006274,-0.24308783992486296
1652390054.6898165,-0.2426513950471687
1652390054.787101,-0.24263945010902466
1652390054.8745437,-0.24203596233487049
1652390054.9735472,-0.24188421830697265
1652390055.060479,-0.2420879833425554
1652390055.1600904,-0.24219948486936407
1652390055.2600222,-0.24250991118045248
1652390055.3580601,-0.24296544947907586
1652390055.4469433,-0.24325135098225117
1652390055.542645,-0.2438131453825557
1652390055.6311526,-0.24429949857525562
1652390055.7311277,-0.24455543056243104
1652390055.840307,-0.24493774138559235
1652390055.9369001,-0.2450425642287232
1652390056.0246239,-0.24496167392377552
1652390056.1157203,-0.24497443577528802
1652390056.2122014,-0.24498881256646282
1652390056.301537,-0.2452487347204068
1652390056.4005666,-0.24530385232656896
1652390056.5752232,-0.2454468879539955
1652390056.620333,-0.24579849596962863
1652390056.6941679,-0.24606749838848266
1652390056.7851918,-0.24649353296916282
1652390056.8824394,-0.24659022510996553
1652390056.9755006,-0.246450753666006
1652390057.0683186,-0.2460335438817061
1652390057.162686,-0.24570968076442667
1652390057.2715135,-0.24538776503776896
1652390057.3594027,-0.24524700465009497
1652390057.4591603,-0.2450785735897576
1652390057.5579085,-0.24515263232334086
1652390057.644084,-0.24469966621625616
1652390057.7420194,-0.2444110880657339
1652390057.8406975,-0.2443959264563894
1652390057.9288192,-0.24452991644071168
1652390058.0296648,-0.24459328371129488
1652390058.1365101,-0.2447237632336641
1652390058.2243416,-0.2450665542012871
1652390058.3236275,-0.2453252763647449
1652390058.4125996,-0.24532706990050995
1652390058.5098996,-0.24544238996505519
1652390058.5992048,-0.24578389050767452
1652390058.6974547,-0.24628854091605704
1652390058.8282444,-0.2469303985356796
1652390058.8966534,-0.24716968461523545
1652390058.9936647,-0.24743775960658349
1652390059.0802257,-0.24746219307706332
1652390059.1689942,-0.24718312063021977
1652390059.2680957,-0.24708133830702747
1652390059.3662786,-0.24666056518491758
1652390059.4749959,-0.24594975612575692
1652390059.5640163,-0.24490046468306156
1652390059.6634142,-0.24442275693376037
1652390059.7511473,-0.2443343225837513
1652390059.849578,-0.24379673908618166
1652390059.93744,-0.24305042955841732
1652390060.0353935,-0.24249384883081262
1652390060.124382,-0.24198612625144383
1652390060.2598515,-0.24157064446131465
1652390060.3306086,-0.24140162653810898
1652390060.419852,-0.24076989497939663
1652390060.5156567,-0.24026039557150397
1652390060.605239,-0.2404529505217232
1652390060.7042205,-0.24031930010665106
1652390060.791741,-0.24057234331937313
1652390060.9771852,-0.2405438958577435
1652390061.0191493,-0.24045732110288828
1652390061.0878172,-0.2405197716811287
1652390061.1881905,-0.2408093936651695
1652390061.2744737,-0.2411635770637255
1652390061.3726525,-0.2414771191461271
1652390061.4612362,-0.2419388985608247
1652390061.5917118,-0.24182358705824034
1652390061.6684542,-0.2416579729271519
1652390061.757527,-0.2415398401522799
1652390061.8606327,-0.24145471612332053
1652390061.9414823,-0.2416872334355243
1652390062.0366743,-0.24176557875738275
1652390062.1347404,-0.24191794682811338
1652390062.224379,-0.24171475739385978
1652390062.3331935,-0.24132514548499953
1652390062.4305449,-0.2407923582577762
1652390062.5289378,-0.24023396336675434
1652390062.616409,-0.24019365115141017
1652390062.716575,-0.24026594656189634
1652390062.802004,-0.2407285249079191
1652390062.9002435,-0.24142483556293234
1652390062.991381,-0.24164566111331048
1652390063.0891168,-0.24199088921925957
1652390063.1873262,-0.24206468014241952
1652390063.3328598,-0.2420079649953064
1652390063.3845255,-0.24233056935583774
1652390063.4733021,-0.2426082838947222
1652390063.5717387,-0.24268844383155175
1652390063.660937,-0.24303634780629096
1652390063.84476,-0.24297101267594212
1652390063.8898623,-0.2432254974022278
1652390063.9596577,-0.24340888953965917
1652390064.0561264,-0.24338592472301857
1652390064.140467,-0.2433267164668556
1652390064.2287052,-0.2430154446608026
1652390064.3562355,-0.243275363407334
1652390064.4384124,-0.24337188264361775
1652390064.5359983,-0.2434434201200452
1652390064.6260097,-0.243395338668253
1652390064.722581,-0.24337299806385618
1652390064.8110359,-0.24328860050005893
1652390064.9004412,-0.24291000148805192
1652390064.9996867,-0.24255078452719372
1652390065.1758049,-0.2424236107767128
1652390065.2208312,-0.24213700673932212
1652390065.2978404,-0.242035010003915
1652390065.3867977,-0.24178376454213604
1652390065.4844742,-0.24179793428353558
1652390065.5793936,-0.24148346949004562
1652390065.6715395,-0.2413705606061417
1652390065.7590032,-0.24155574179305098
1652390065.8912401,-0.2419283811165569
1652390065.9689114,-0.24208189976560263
1652390066.0583615,-0.24222897907527716
1652390066.1549387,-0.24205733033833737
1652390066.2426488,-0.24179674125167958
1652390066.3409374,-0.24136393038070936
1652390066.4293022,-0.24109495870818193
1652390066.5286767,-0.24062585267185863
1652390066.638692,-0.2404663762321539
1652390066.72676,-0.24055544556943959
1652390066.8240101,-0.24082554812966153
1652390066.9165473,-0.2406415908465062
1652390067.011648,-0.2406463468433239
1652390067.0976963,-0.24081124072079083
1652390067.1991854,-0.24083004807356612
1652390067.3260546,-0.24091833613408953
1652390067.3963578,-0.24065616130897652
1652390067.4918985,-0.24038479273035837
1652390067.581477,-0.24058207166052933
1652390067.6804125,-0.2404359279479871
1652390067.7674491,-0.24060413435468128
1652390067.8670447,-0.24069926067295036
1652390067.9749393,-0.24111155844609017
1652390068.0633614,-0.24140646361906506
1652390068.1610675,-0.2415622151719878
1652390068.2517571,-0.24167290130746352
1652390068.3519642,-0.24235591847170887
1652390068.43851,-0.2428898789820297
1652390068.539123,-0.24305363806413943
1652390068.6463308,-0.24319486204655133
1652390068.7341843,-0.24313633511714494
1652390068.8331687,-0.2431150070425578
1652390068.9190593,-0.24325570907311905
1652390069.0182586,-0.24313235432243693
1652390069.1102784,-0.24252132486973194
1652390069.204185,-0.24222538862237697
1652390069.3131654,-0.24216237293259754
1652390069.4015899,-0.24199969106155983
1652390069.5007539,-0.24191504847514744
1652390069.5936608,-0.24157454124651218
1652390069.6893156,-0.24138603064161243
1652390069.7762644,-0.24055799870164604
1652390069.8749292,-0.24031517284215895
1652390070.0902889,-0.24047652222794716
1652390070.0929165,-0.24109397319099896
1652390070.1597428,-0.24147022432337475
1652390070.2597015,-0.24167552040055817
1652390070.3471534,-0.2418737391242892
1652390070.445728,-0.24173758036439
1652390070.5563333,-0.2412129519784491
1652390070.6435475,-0.24051679333533446
1652390070.7434492,-0.23965802493617053
1652390070.831467,-0.23933998328232214
1652390070.9302218,-0.23897181332211018
1652390071.0193582,-0.2388453731568976
1652390071.1167424,-0.23889527886045847
1652390071.2048028,-0.23878286262258608
1652390071.3049421,-0.23870711463230007
1652390071.4238415,-0.23873089761890928
1652390071.510089,-0.23879790096992842
1652390071.5999715,-0.23868663803430581
1652390071.6985998,-0.2386379410958062
1652390071.7863514,-0.2381831409856274
1652390071.8866034,-0.2380892685292585
1652390072.0371025,-0.23820022529277304
1652390072.0804968,-0.23851856797189466
1652390072.172064,-0.2387824105505007
1652390072.269124,-0.23885123499980937
1652390072.3567064,-0.23888712731771589
1652390072.4580843,-0.23901485903868797
1652390072.5483446,-0.2392561050246929
1652390072.649646,-0.23876651859910836
1652390072.7324095,-0.23888895599756146
1652390072.8419683,-0.23922153575173988
1652390072.941075,-0.239263721368709
1652390073.0295117,-0.23954144087272317
1652390073.1261163,-0.23973625139359292
1652390073.2160661,-0.2399933164178369
1652390073.3162525,-0.2400163907822184
1652390073.471213,-0.24045205374966194
1652390073.5164347,-0.2410082883914462
1652390073.6093369,-0.24146009705118537
1652390073.6980932,-0.2416877186257722
1652390073.796468,-0.24171482815382492
1652390073.8866692,-0.24184260938550015
1652390074.0838654,-0.24169157133367172
1652390074.1283612,-0.24148880921559843
1652390074.1797378,-0.24122725455344352
1652390074.268774,-0.2413689231009491
1652390074.3659039,-0.24142653601063577
1652390074.4546282,-0.2413499526002143
1652390074.5537362,-0.24118959610768362
1652390074.661037,-0.24086439413765742
1652390074.7616785,-0.24068656037309444
1652390074.8497758,-0.24042714619157535
1652390074.9489787,-0.24033472793360802
1652390075.0393877,-0.24008039954991173
1652390075.1364605,-0.2400712902797774
1652390075.2245922,-0.23980580950168426
1652390075.3214686,-0.23946324038387234
1652390075.410381,-0.23954367906914906
1652390075.5199227,-0.23954123483902132
1652390075.619382,-0.2398059658955692
1652390075.7073724,-0.24013367724997767
1652390075.7979746,-0.24019652518250553
1652390075.893649,-0.24004914614406536
1652390075.9908507,-0.24004923270955225
1652390076.1317446,-0.2401881522101669
1652390076.187915,-0.240225998039838
1652390076.276686,-0.24062680337561368
1652390076.3748858,-0.24048160863172693
1652390076.467352,-0.24104888569709274
1652390076.57321,-0.24105010637623892
1652390076.7461832,-0.24086635069339804
1652390076.7927248,-0.24057296028887099
1652390076.8619845,-0.2406770878515845
1652390076.9503753,-0.24040111800339894
1652390077.0469093,-0.23974963509178107
1652390077.1356785,-0.23947282039011258
1652390077.233256,-0.2394091234768166
1652390077.331777,-0.23976047211672114
1652390077.432324,-0.2402707530080283
1652390077.520547,-0.24065721313598626
1652390077.6201394,-0.2408574307872317
1652390077.7076604,-0.24117048934309893
1652390077.8050735,-0.24129625866949073
1652390077.8945735,-0.24162850293702232
1652390077.9909954,-0.2419038010087202
1652390078.1010325,-0.24215191313992912
1652390078.2010837,-0.24257445454929802
1652390078.2888794,-0.2429304028305335
1652390078.3758545,-0.24377407786416497
1652390078.477131,-0.24430155303070183
1652390078.5627759,-0.24469009141028455
1652390078.6918314,-0.24511923828382334
1652390078.771782,-0.24506821418234803
1652390078.8604665,-0.24487745458443996
1652390078.9578695,-0.24423844592156815
1652390079.045694,-0.24407284291367745
1652390079.1462343,-0.24424247877824382
1652390079.2343037,-0.2446779614151751
1652390079.3328154,-0.2449459122498349
1652390079.4317753,-0.24516145714426857
1652390079.5193684,-0.24541013418113758
1652390079.7146547,-0.24510025196909593
1652390079.7631297,-0.24485403013361318
1652390079.8197627,-0.24512018460082716
1652390079.9082417,-0.24549920373393658
1652390079.9964728,-0.24569481447819222
1652390080.1274607,-0.24566133310847546
1652390080.2020352,-0.24573652093333684
1652390080.3009086,-0.24547757844875231
1652390080.3888931,-0.24524720238790074
1652390080.47758,-0.24483958257184815
1652390080.5781639,-0.24438063825889325
1652390080.742089,-0.2440798473806926
1652390080.7840438,-0.243659825179299
1652390080.8756208,-0.2428086444234344
1652390080.9629996,-0.24193783562567175
1652390081.0509326,-0.24169468890713855
1652390081.1509833,-0.24171086356502117
1652390081.2382696,-0.24133698875004395
1652390081.3471963,-0.24125854282834416
1652390081.4447365,-0.24177950182331442
1652390081.5335207,-0.24209385316943308
1652390081.629837,-0.24270471140356265
1652390081.719951,-0.2427376389295222
1652390081.8188083,-0.24283558374818462
1652390081.9082494,-0.24277347784483125
1652390082.0153005,-0.2428965786741199
1652390082.1146371,-0.24296881403216444
1652390082.199404,-0.24325649451676773
1652390082.2976105,-0.24357594742754676
